"행정구역별(시도)","연령별",2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"울산광역시","합계",129654,90578,52096,5695,637,324,2084,11637,6190,404,2520,8884,107,39076,9148,1892,5248,2094,122,20572
"울산광역시","0세",6700,6131,5806,183,19,39,-,66,-,-,-,-,18,569,58,-,-,419,-,92
"울산광역시","1세",7309,6078,4456,339,34,44,-,1205,-,-,-,-,-,1231,766,-,-,252,-,213
"울산광역시","2세",8030,5292,2465,245,10,23,-,2549,-,-,-,-,-,2738,2265,-,-,98,-,375
"울산광역시","3세",9012,5671,2092,289,-,8,-,3077,201,-,-,-,4,3341,2500,-,207,57,-,577
"울산광역시","4세",10968,7129,2900,340,30,20,-,2114,1700,-,-,-,25,3839,1673,-,1467,117,-,582
"울산광역시","5세",11096,7344,3185,388,11,40,-,1390,2325,-,-,-,5,3752,1090,-,1933,45,-,684
"울산광역시","6세",10976,7464,3454,455,30,39,11,1236,1964,-,147,119,9,3512,796,70,1641,129,-,876
"울산광역시","7세",11171,7253,4756,593,92,28,103,-,-,60,744,871,6,3918,-,564,-,213,46,3095
"울산광역시","8세",11966,8110,5169,743,62,18,134,-,-,81,613,1280,10,3856,-,393,-,204,37,3222
"울산광역시","9세",11244,7657,4613,500,78,21,352,-,-,75,363,1650,5,3587,-,279,-,127,18,3163
"울산광역시","10세",11086,7959,4654,703,91,23,425,-,-,61,263,1733,6,3127,-,208,-,185,15,2719
"울산광역시","11세",10729,7763,4674,521,82,10,547,-,-,50,225,1641,13,2966,-,250,-,124,6,2586
"울산광역시","12세",9367,6727,3872,396,98,11,512,-,-,77,165,1590,6,2640,-,128,-,124,-,2388
"세종특별자치시","합계",60075,42589,24021,2523,203,162,1499,7103,2631,71,1229,3147,-,17486,4371,676,2159,861,23,9396
"세종특별자치시","0세",3458,3075,2931,84,6,23,-,31,-,-,-,-,-,383,37,-,-,204,-,142
"세종특별자치시","1세",3663,2916,2062,154,6,7,-,687,-,-,-,-,-,747,476,-,-,150,-,121
"세종특별자치시","2세",4320,2924,1143,116,15,19,-,1631,-,-,-,-,-,1396,1042,-,-,56,-,298
"세종특별자치시","3세",4169,2710,932,165,-,-,-,1572,41,-,-,-,-,1459,1121,-,58,28,-,252
"세종특별자치시","4세",5184,3443,1137,113,10,22,-,1389,772,-,-,-,-,1741,685,-,692,54,-,310
"세종특별자치시","5세",5114,3542,1233,230,21,19,-,1083,956,-,-,-,-,1572,604,-,707,52,-,209
"세종특별자치시","6세",5053,3527,1573,209,-,44,9,710,862,-,89,31,-,1526,406,9,702,27,-,382
"세종특별자치시","7세",5145,3574,2552,305,19,-,94,-,-,-,366,238,-,1571,-,190,-,77,6,1298
"세종특별자치시","8세",5346,3693,2274,322,43,12,112,-,-,15,396,519,-,1653,-,183,-,53,6,1411
"세종특별자치시","9세",4957,3446,2260,211,6,7,263,-,-,27,184,488,-,1511,-,113,-,11,3,1384
"세종특별자치시","10세",4864,3413,2149,277,18,-,272,-,-,-,76,621,-,1451,-,65,-,71,3,1312
"세종특별자치시","11세",4750,3474,2146,206,32,9,335,-,-,23,86,637,-,1276,-,88,-,26,3,1159
"세종특별자치시","12세",4052,2852,1629,131,27,-,414,-,-,6,32,613,-,1200,-,28,-,52,2,1118
"경기도","합계",1493138,1087020,666990,84554,11187,5344,36983,141681,53676,6184,20327,59214,880,406118,103410,10526,54015,31485,460,206222
"경기도","0세",79603,71447,66159,2731,253,711,-,1347,-,-,-,-,246,8156,997,-,-,5240,-,1919
"경기도","1세",89237,70789,50018,4555,239,539,-,15427,-,-,-,-,11,18448,11019,-,-,3645,-,3784
"경기도","2세",95328,64391,29312,3886,197,280,-,30701,-,-,-,-,15,30937,23150,-,-,2118,-,5669
"경기도","3세",104922,68425,27516,3528,171,366,-,34072,2747,-,-,-,25,36497,26265,-,2553,1379,-,6300
"경기도","4세",119225,76290,31011,4453,347,400,-,24950,15094,-,-,-,35,42935,17490,-,16022,1534,-,7889
"경기도","5세",126090,82464,36991,5712,425,325,-,20358,18617,-,-,-,36,43626,14728,-,19320,1687,-,7891
"경기도","6세",123475,85056,43609,6217,580,408,384,14826,17218,94,950,739,31,38419,9761,561,16120,1699,22,10256
"경기도","7세",124632,90440,65343,9149,1022,540,1463,-,-,889,6318,5637,79,34192,-,3913,-,3094,138,27047
"경기도","8세",135653,99811,70017,9992,1231,490,3475,-,-,1010,5549,7994,53,35842,-,2599,-,2752,114,30377
"경기도","9세",133203,100130,67712,10549,1489,412,5887,-,-,1280,2633,10081,87,33073,-,1204,-,2514,51,29304
"경기도","10세",127625,96847,64334,9069,1761,359,7275,-,-,1171,1937,10871,70,30778,-,980,-,2201,79,27518
"경기도","11세",124081,95060,61187,8192,1931,313,8564,-,-,920,1577,12273,103,29021,-,735,-,2086,41,26159
"경기도","12세",110064,85870,53781,6521,1541,201,9935,-,-,820,1363,11619,89,24194,-,534,-,1536,15,22109
"강원도","합계",140068,98992,48001,6650,941,534,3230,16525,5693,1719,4010,11594,95,41076,10096,2528,3963,2433,292,21764
"강원도","0세",8014,7264,6727,248,48,65,-,159,-,-,-,-,17,750,121,-,-,451,-,178
"강원도","1세",8507,6930,4566,402,20,35,-,1904,-,-,-,-,3,1577,1002,-,-,315,-,260
"강원도","2세",8592,5903,2136,387,19,24,-,3337,-,-,-,-,-,2689,2152,-,-,112,-,425
"강원도","3세",9737,6471,1728,213,22,26,-,4207,275,-,-,-,-,3266,2410,-,210,155,-,491
"강원도","4세",10531,6746,2247,246,20,36,-,2758,1439,-,-,-,-,3785,1858,-,1098,147,-,682
"강원도","5세",11074,7395,2397,298,42,61,-,2529,2068,-,-,-,-,3679,1544,-,1477,126,-,532
"강원도","6세",10973,7471,2850,564,75,51,44,1631,1911,42,158,145,-,3502,1009,134,1178,126,6,1049
"강원도","7세",11200,7179,4102,642,114,63,101,-,-,191,977,989,-,4021,-,702,-,210,65,3044
"강원도","8세",12799,8614,4265,911,79,46,398,-,-,298,812,1788,17,4185,-,544,-,207,40,3394
"강원도","9세",13257,9380,4707,845,156,64,521,-,-,353,579,2146,9,3877,-,374,-,164,48,3291
"강원도","10세",12620,8846,4247,707,120,20,674,-,-,333,528,2217,-,3774,-,254,-,205,55,3260
"강원도","11세",12150,8805,4229,656,80,15,743,-,-,289,525,2250,18,3345,-,310,-,94,63,2878
"강원도","12세",10614,7988,3800,531,146,28,749,-,-,213,431,2059,31,2626,-,210,-,121,15,2280
"충청북도","합계",162802,116975,58491,8956,1332,357,4049,18687,6123,1311,4161,13406,102,45827,11631,1707,4319,2714,198,25258
"충청북도","0세",8675,7854,7239,316,56,60,-,175,-,-,-,-,8,821,105,-,-,499,-,217
"충청북도","1세",9404,7630,5057,570,65,46,-,1892,-,-,-,-,-,1774,1181,-,-,266,-,327
"충청북도","2세",10719,7438,3031,384,21,28,-,3974,-,-,-,-,-,3281,2525,-,-,160,-,596
"충청북도","3세",11445,7723,2801,424,33,9,-,4115,333,-,-,-,8,3722,2756,-,210,151,-,605
"충청북도","4세",12989,8901,3003,574,30,48,-,3462,1784,-,-,-,-,4088,2068,-,1152,157,-,711
"충청북도","5세",13235,8955,3361,611,45,18,-,2954,1957,-,-,-,9,4280,1780,-,1527,223,-,750
"충청북도","6세",13214,9267,3722,789,121,20,49,2115,2049,16,203,177,6,3947,1216,63,1430,155,6,1077
"충청북도","7세",13146,9039,5169,909,99,22,264,-,-,195,978,1403,-,4107,-,469,-,188,28,3422
"충청북도","8세",14907,10071,5252,1030,106,28,449,-,-,233,904,2062,7,4836,-,544,-,273,38,3981
"충청북도","9세",15062,10660,5603,1000,169,42,505,-,-,222,600,2514,5,4402,-,231,-,197,38,3936
"충청북도","10세",14123,10162,5089,925,196,7,784,-,-,247,591,2290,33,3961,-,169,-,151,32,3609
"충청북도","11세",13830,10082,4789,817,233,20,901,-,-,244,485,2588,5,3748,-,149,-,190,30,3379
"충청북도","12세",12053,9193,4375,607,158,9,1097,-,-,154,400,2372,21,2860,-,82,-,104,26,2648
"충청남도","합계",228077,161402,87734,9927,1419,561,5440,24455,8821,1804,6547,14582,112,66675,16455,3852,8293,3018,422,34635
"충청남도","0세",12224,11150,10382,330,20,156,-,228,-,-,-,-,34,1074,230,-,-,549,-,295
"충청남도","1세",13077,10715,7889,546,29,48,-,2203,-,-,-,-,-,2362,1566,-,-,449,-,347
"충청남도","2세",14897,10605,4746,482,23,64,-,5290,-,-,-,-,-,4292,3574,-,-,176,-,542
"충청남도","3세",15454,10108,3587,469,15,34,-,5600,403,-,-,-,-,5346,4026,-,489,90,-,741
"충청남도","4세",18083,11483,4351,532,52,23,-,4421,2092,-,-,-,12,6600,3101,-,2409,150,-,940
"충청남도","5세",18886,12729,4897,667,66,58,-,3935,3106,-,-,-,-,6157,2376,-,2740,138,-,903
"충청남도","6세",18526,12597,5421,647,66,23,78,2778,3220,34,193,128,9,5929,1582,127,2655,122,17,1426
"충청남도","7세",19018,12951,8050,1043,174,52,286,-,-,188,1535,1618,5,6067,-,953,-,191,82,4841
"충청남도","8세",20887,14016,8367,1196,131,41,512,-,-,316,1495,1954,4,6871,-,907,-,201,81,5682
"충청남도","9세",20787,14280,8201,1212,196,19,885,-,-,376,933,2443,15,6507,-,627,-,259,66,5555
"충청남도","10세",20318,14283,7691,1049,216,20,1079,-,-,391,765,3064,8,6035,-,432,-,292,78,5233
"충청남도","11세",18830,13743,7378,977,184,7,1255,-,-,266,893,2758,25,5087,-,427,-,237,54,4369
"충청남도","12세",17090,12742,6774,777,247,16,1345,-,-,233,733,2617,-,4348,-,379,-,164,44,3761
"전라북도","합계",172828,121435,53844,8766,946,258,3540,18967,9615,2213,9017,14184,85,51393,10231,4879,5550,2639,927,27167
"전라북도","0세",8217,7450,6633,479,28,48,-,251,-,-,-,-,11,767,143,-,-,497,-,127
"전라북도","1세",9166,7467,4645,540,19,42,-,2215,-,-,-,-,6,1699,1088,-,-,318,-,293
"전라북도","2세",10534,7529,2716,502,20,22,-,4269,-,-,-,-,-,3005,2304,-,-,206,-,495
"전라북도","3세",11459,7676,2312,440,10,17,-,4391,494,-,-,-,12,3783,2542,-,332,108,-,801
"전라북도","4세",12615,8622,2476,419,47,13,-,3131,2536,-,-,-,-,3993,1615,-,1473,114,-,791
"전라북도","5세",14126,9637,2847,704,63,14,-,2601,3408,-,-,-,-,4489,1525,-,1942,147,-,875
"전라북도","6세",14018,9694,3233,670,32,24,55,2109,3177,35,223,136,-,4324,1014,157,1803,111,19,1220
"전라북도","7세",15049,9643,4941,881,74,12,187,-,-,302,2057,1189,-,5406,-,1165,-,246,124,3871
"전라북도","8세",16245,10467,4841,962,115,-,280,-,-,334,1883,2046,6,5778,-,1075,-,148,166,4389
"전라북도","9세",16526,11236,5200,1000,150,15,605,-,-,469,1413,2380,4,5290,-,839,-,282,167,4002
"전라북도","10세",16198,11260,5226,922,160,28,600,-,-,400,1194,2711,19,4938,-,675,-,192,195,3876
"전라북도","11세",14945,10638,4530,568,88,17,921,-,-,400,1260,2845,9,4307,-,625,-,130,153,3399
"전라북도","12세",13730,10116,4244,679,140,6,892,-,-,273,987,2877,18,3614,-,343,-,140,103,3028
"전라남도","합계",173923,121106,55674,7495,960,365,3487,20094,7849,3024,8805,13274,79,52817,11644,4616,5131,2673,1189,27564
"전라남도","0세",9777,8955,8254,409,21,65,-,199,-,-,-,-,7,822,129,-,-,533,-,160
"전라남도","1세",10142,8175,5260,530,42,35,-,2302,-,-,-,-,6,1967,1066,-,-,431,-,470
"전라남도","2세",11043,7443,2876,432,54,13,-,4059,-,-,-,-,9,3600,2735,-,-,218,-,647
"전라남도","3세",11949,7972,2410,381,30,15,-,4634,502,-,-,-,-,3977,2837,-,399,121,-,620
"전라남도","4세",13189,8727,2467,429,39,24,-,3561,2205,-,-,-,2,4462,2099,-,1433,90,-,840
"전라남도","5세",13935,9371,2925,589,81,25,-,3039,2708,-,-,-,4,4564,1653,-,1717,171,-,1023
"전라남도","6세",13537,9302,3343,572,36,53,42,2300,2434,29,312,181,-,4235,1125,159,1582,135,19,1215
"전라남도","7세",14779,9139,4636,762,78,34,144,-,-,314,1937,1225,9,5640,-,1226,-,179,263,3972
"전라남도","8세",16123,10284,4802,838,79,19,284,-,-,578,1944,1736,4,5839,-,959,-,212,162,4506
"전라남도","9세",16568,11005,5029,838,173,10,578,-,-,603,1439,2327,8,5563,-,855,-,194,252,4262
"전라남도","10세",14949,10605,4821,657,86,34,695,-,-,593,1221,2493,5,4344,-,551,-,205,212,3376
"전라남도","11세",15091,10942,4816,519,139,19,903,-,-,599,1047,2898,2,4149,-,473,-,79,190,3407
"전라남도","12세",12841,9186,4035,539,102,19,841,-,-,308,905,2414,23,3655,-,393,-,105,91,3066
"경상북도","합계",248280,171714,87855,10328,1199,720,4570,24794,13437,2099,6854,19718,140,76566,17252,4025,10556,3917,480,40336
"경상북도","0세",13124,11917,11026,484,31,81,-,261,-,-,-,-,34,1207,179,-,-,733,-,295
"경상북도","1세",14434,11374,7664,674,40,101,-,2884,-,-,-,-,11,3060,2177,-,-,501,-,382
"경상북도","2세",15482,10319,4221,523,20,48,-,5507,-,-,-,-,-,5163,4036,-,-,334,-,793
"경상북도","3세",17776,11513,3697,514,44,28,-,6616,614,-,-,-,-,6263,4594,-,430,154,-,1085
"경상북도","4세",19786,12432,3922,472,48,65,-,4517,3408,-,-,-,-,7354,3080,-,2767,187,-,1320
"경상북도","5세",20945,13478,4528,721,88,80,-,3075,4970,-,-,-,16,7467,1976,-,4022,155,-,1314
"경상북도","6세",20516,13739,5766,793,123,97,88,1934,4445,34,168,278,13,6777,1210,170,3337,235,17,1808
"경상북도","7세",21120,13728,8393,1121,78,53,237,-,-,280,1447,2107,12,7392,-,1080,-,356,70,5886
"경상북도","8세",22742,15074,8527,1185,115,71,492,-,-,387,1582,2715,-,7668,-,814,-,309,96,6449
"경상북도","9세",22315,15103,8295,1163,180,32,727,-,-,386,1061,3252,7,7212,-,749,-,313,129,6021
"경상북도","10세",21011,15048,8139,1047,152,25,856,-,-,351,902,3572,4,5963,-,437,-,235,71,5220
"경상북도","11세",20629,14732,7155,854,150,14,1048,-,-,408,857,4232,14,5897,-,432,-,251,61,5153
"경상북도","12세",18400,13257,6522,777,130,25,1122,-,-,253,837,3562,29,5143,-,343,-,154,36,4610
"경상남도","합계",357428,247825,125143,16475,2023,844,8576,35167,19341,1873,9317,28846,220,109603,23811,5464,14195,5824,539,59770
"경상남도","0세",17183,15509,14270,614,42,176,-,338,-,-,-,-,69,1674,288,-,-,1076,-,310
"경상남도","1세",19074,15208,10347,935,68,65,-,3789,-,-,-,-,4,3866,2591,-,-,764,-,511
"경상남도","2세",21381,14461,6026,602,22,57,-,7754,-,-,-,-,-,6920,5523,-,-,340,-,1057
"경상남도","3세",24859,15616,5010,788,53,45,-,8871,849,-,-,-,-,9243,6767,-,769,296,-,1411
"경상남도","4세",28526,18555,6089,1046,60,60,-,6328,4955,-,-,-,17,9971,4227,-,3815,271,-,1658
"경상남도","5세",29998,20039,7007,1140,86,72,-,4717,7014,-,-,-,3,9959,2509,-,5242,336,-,1872
"경상남도","6세",30686,20954,8755,1384,116,31,130,3370,6523,31,342,242,30,9732,1906,300,4369,269,23,2865
"경상남도","7세",30083,19192,11582,1822,146,95,332,-,-,230,2244,2737,4,10891,-,1474,-,515,96,8806
"경상남도","8세",32974,21400,12241,1927,224,77,806,-,-,242,1887,3982,14,11574,-,1259,-,523,114,9678
"경상남도","9세",33365,22697,12102,1759,305,72,1335,-,-,375,1449,5288,12,10668,-,847,-,475,64,9282
"경상남도","10세",31391,21863,11329,1643,272,35,1780,-,-,380,1108,5295,21,9528,-,640,-,379,82,8427
"경상남도","11세",30940,22238,10903,1452,349,42,1982,-,-,331,1260,5882,37,8702,-,541,-,295,100,7766
"경상남도","12세",26968,20093,9482,1363,280,17,2211,-,-,284,1027,5420,9,6875,-,403,-,285,60,6127
"제주특별자치도","합계",79388,55250,25206,2361,472,94,1608,11400,2770,573,3182,7559,25,24138,5826,2252,1706,1081,143,13130
"제주특별자치도","0세",4076,3772,3476,75,19,43,-,159,-,-,-,-,-,304,59,-,-,144,-,101
"제주특별자치도","1세",4568,3540,2090,196,9,9,-,1236,-,-,-,-,-,1028,728,-,-,159,-,141
"제주특별자치도","2세",5046,3631,1345,117,17,-,-,2152,-,-,-,-,-,1415,1172,-,-,91,-,152
"제주특별자치도","3세",5468,3773,1110,174,-,22,-,2368,99,-,-,-,-,1695,1343,-,100,39,-,213
"제주특별자치도","4세",6151,4118,1259,146,10,-,-,2435,268,-,-,-,-,2033,1308,-,347,66,-,312
"제주특별자치도","5세",6464,4645,1625,193,25,-,-,1931,871,-,-,-,-,1819,853,-,556,40,-,370
"제주특별자치도","6세",6626,4889,1703,199,27,7,21,1119,1532,22,147,94,18,1737,363,106,703,78,8,479
"제주특별자치도","7세",6839,4095,2132,195,26,13,121,-,-,83,727,798,-,2744,-,619,-,55,14,2056
"제주특별자치도","8세",7756,4695,2045,226,88,-,129,-,-,109,831,1267,-,3061,-,541,-,110,43,2367
"제주특별자치도","9세",7072,4434,2221,244,59,-,257,-,-,71,413,1169,-,2638,-,324,-,149,47,2118
"제주특별자치도","10세",7037,4775,2217,233,96,-,344,-,-,137,397,1351,-,2262,-,321,-,94,24,1823
"제주특별자치도","11세",6621,4550,2140,150,44,-,362,-,-,97,370,1380,7,2071,-,231,-,30,7,1803
"제주특별자치도","12세",5664,4333,1843,213,52,-,374,-,-,54,297,1500,-,1331,-,110,-,26,-,1195
